iso6393,iso6392B,lang,name
osa,osa,it,lingua osage
osa,osa,ja,オセージ語
osa,osa,kge,Bahasa Osage
osa,osa,km,ភាសាអូសេជ
osa,osa,ko,오세이지어
osa,osa,lt,osedžių kalba
osa,osa,nb,osage
osa,osa,nl,Osage
osa,osa,oc,Osage
osa,osa,pms,Lenga osage
osa,osa,ru,оседжи
osa,osa,rw,Icyoseje
osa,osa,sat,ᱳᱥᱮᱡᱽ ᱯᱟ.ᱨᱥᱤ
osa,osa,sk,osadžština
osa,osa,sl,osaščina
osa,osa,sv,osage
osa,osa,vec,osage
osa,osa,zh-hans,奥沙格语
osa,osa,zh-hant,奧沙格語
osc,,af,Oskies
osc,,an,Osco
osc,,ar,لغة أوسكانية
osc,,arz,اوسكى
osc,,ast,Idioma oscu
osc,,azb,اوسکان دیلی
osc,,bg,оскийски език
osc,,br,oskeg
osc,,ca,osc
osc,,cs,Oskičtina
osc,,cy,Osgeg
osc,,da,Oskisk
osc,,de,Oskisch
osc,,de-ch,Oskisch
osc,,el,Οσκική γλώσσα
osc,,en,Oscan
osc,,en-ca,Oscan
osc,,en-gb,Oscan
osc,,eo,oska lingvo
osc,,es,idioma osco
osc,,et,oski keel
osc,,eu,hizkuntza oskoa
osc,,fa,زبان اوسکی
osc,,fi,oski
osc,,fr,osque
osc,,frp,Osco
osc,,gl,Lingua osca
osc,,he,אוסקית
osc,,hu,oszk
osc,,id,Bahasa Oska
osc,,is,Oskíska
osc,,it,osco
osc,,ja,オスク語
osc,,ko,오스크어
osc,,kv,Оск кыв
osc,,la,lingua Osca
osc,,li,Oskisch
osc,,lt,Oskų kalba
osc,,lv,Osku valoda
osc,,mg,Fiteny ôska
osc,,nb,oskisk
osc,,nl,Oskisch
osc,,nn,oskisk
osc,,oc,Òsc
osc,,pl,Język oskijski
osc,,pt,osco
osc,,pt-br,Língua osca
osc,,ro,limba oscă
osc,,ru,оскский язык
osc,,sh,Osački jezik
osc,,sk,Oskičtina
osc,,sl,oskijščina
osc,,srn,Oskitongo
osc,,sv,oskiska
osc,,szy,u kamu nu Auskan
osc,,tr,Oskanca
osc,,uk,Оскійська мова
osc,,zh,奥斯坎语
osi,,ace,Osing
osi,,af,Osing
osi,,an,Osing
osi,,ast,Osing
osi,,bar,Osing
osi,,bcl,Diyalektong Osing
osi,,br,osing
osi,,ca,osing
osi,,co,Osing
osi,,cs,Osing
osi,,cy,Osing
osi,,da,Osing
osi,,de,Osing
osi,,de-at,Osing
osi,,de-ch,Osing
osi,,diq,Osingki
osi,,en,Osing
osi,,en-ca,Osing
osi,,en-gb,Osing
osi,,eo,Osing
osi,,es,Osing
osi,,et,Osing
osi,,eu,Osing
osi,,fi,osing
osi,,fr,osing
osi,,frp,Osing
osi,,fur,Osing
osi,,ga,Osing
osi,,gd,Osing
osi,,gl,Osing
osi,,gsw,Osing
osi,,hr,Osing
osi,,hu,Osing
osi,,ia,Osing
osi,,id,Bahasa Osing
osi,,ie,Osing
osi,,ilo,Osing
osi,,io,Osing
osi,,is,Osing
osi,,it,lingua osing
osi,,ja,ウシン語
osi,,jv,Basa Osing
osi,,kg,Osing
osi,,lb,Osing
osi,,li,Osing
osi,,lij,Osing
osi,,map-bms,Dialek Banyuwangi
osi,,mg,Osing
osi,,min,Osing
osi,,mk,Осиншки дијалект
osi,,ms,Osing
osi,,nap,Osing
osi,,nb,Osing
osi,,nds,Osing
osi,,nds-nl,Osing
osi,,nl,Osing
osi,,nn,Osing
osi,,nrm,Osing
osi,,oc,Osing
osi,,pcd,Osing
osi,,pl,Osing
osi,,pms,Lenga Osing
osi,,pt,Osing
osi,,pt-br,Osing
osi,,rm,Osing
osi,,ro,Osing
osi,,ru,Осинг
osi,,sc,Osing
osi,,scn,Osing
osi,,sco,Osing
osi,,sk,Osing
osi,,sl,osing
osi,,sr-el,Osing
osi,,su,Osing
osi,,sv,Osing
osi,,sw,Kiosing
osi,,th,ภาษาโอซิง
osi,,tl,Wikaing Osing
osi,,vec,Osing
osi,,vi,Osing
osi,,vls,Osing
osi,,vo,Osing
osi,,wa,Osing
osi,,wo,Osing
osi,,zh,奥辛语
osi,,zh-cn,奥辛语
osi,,zh-hans,奥辛语
osi,,zu,Osing
osn,,en,Old Sundanese
osn,,id,Sunda Kuno
osn,,ja,古スンダ語
osn,,jv,Basa Sundha Kuna
osn,,min,Bahaso Sunda Kuno
osn,,ps,زړه سوندايي
osn,,sl,stara sundanščina
osn,,su,Basa Sunda Buhun
osn,,tl,Wikang Lumang Sunda
osn,,vi,Tiếng Sunda cổ
osn,,zh,古巽他語
oso,,en,Ososo
oso,,en-gb,Ososo
oso,,ig,Ososo
oso,,oc,Ososo
oso,,pl,Język ososo
oso,,pms,Lenga Osopo
oso,,sw,Kiososo
osp,,ar,الإسبانية القديمة
osp,,ast,castellán medieval
osp,,bn,প্রাচীন স্পেনীয় ভাষা
osp,,br,henspagnoleg
osp,,bs,starošpanski jezik
osp,,ca,castellà antic
osp,,cs,stará španělština
osp,,cy,Hen Sbaeneg
osp,,de,Altspanisch
osp,,el,Μεσαιωνική ισπανική γλώσσα
osp,,en,Old Spanish
osp,,en-ca,Old Spanish
osp,,en-gb,Old Spanish
osp,,en-us,Old Spanish
osp,,eo,mezepoka hispana lingvo
osp,,es,castellano medieval
osp,,et,Vanahispaania keel
osp,,eu,antzinako gaztelania
osp,,fr,castillan ancien
osp,,ga,an tSean-Spáinnis
osp,,gl,castelán medieval
osp,,hr,Starošpanjolski jezik
osp,,hu,óspanyol
osp,,id,Bahasa Spanyol Kuno
osp,,it,spagnolo medievale
osp,,ja,中世スペイン語
osp,,la,lingua Castellana antiqua
osp,,mk,Старошпански јазик
osp,,nl,Our Spaans
osp,,pa,ਪੁਰਾਣੀ ਸਪੇਨੀ
osp,,pnb,پراݨی سپینی
osp,,pt,espanhol medieval
osp,,pt-br,Espanhol medieval
osp,,ro,Limba castiliană veche
osp,,ru,староиспанский язык
osp,,sl,stara španščina
osp,,sv,fornspanska
osp,,th,ภาษาสเปนเก่า
osp,,tr,Eski İspanyolca
osp,,uk,староіспанська мова
osp,,ur,قدیم ہسپانوی
osp,,zh,中古西班牙語
oss,oss,ab,Ауаԥс бызшәа
oss,oss,aeb-arab,الأوسيتي
oss,oss,af,Osseties
oss,oss,am,ኢሮንኛ
oss,oss,an,Idioma oseta
oss,oss,anp,ओस्सेटियन भाषा
oss,oss,ar,الأوسيتية
oss,oss,arz,الاوسيتيه
oss,oss,ast,Idioma osetiu
oss,oss,av,Осетин мацӀ
oss,oss,az,Osetin dili
oss,oss,azb,اوستین دیلی
oss,oss,ba,Осетин теле
oss,oss,be,асецінская мова
oss,oss,be-tarask,асэтынская мова
oss,oss,bg,Осетински език
oss,oss,bn,অসেটীয় ভাষা
oss,oss,br,oseteg
oss,oss,ca,osseta
oss,oss,ce,ХӀирийн мотт
oss,oss,ceb,Pinulongang Osetyo
oss,oss,ckb,زمانی ئۆسێتی
oss,oss,crh,Oset tili
oss,oss,crh-latn,Oset tili
oss,oss,cs,osetština
oss,oss,cu,Осєтьскъ ѩꙁꙑкъ
oss,oss,cv,Осетин чĕлхи
oss,oss,cy,Oseteg
oss,oss,da,Ossetisk
oss,oss,de,Ossetisch
oss,oss,diq,Osetki
oss,oss,el,Οσετική γλώσσα
oss,oss,en,Ossetian
oss,oss,en-gb,Ossetian
oss,oss,eo,oseta lingvo
oss,oss,es,osetio
oss,oss,et,Osseedi keel
oss,oss,eu,Osetiera
oss,oss,fa,زبان آسی
oss,oss,fi,osseetti
oss,oss,fo,Ossetiskt mál
oss,oss,fr,ossète
oss,oss,frr,Oseetisk spriak
oss,oss,fy,Ossetysk
oss,oss,ga,an Oiséitis
oss,oss,gl,Lingua oseta
oss,oss,gv,Ossetish
oss,oss,hak,O-set-thôi-ngî
oss,oss,he,אוסטית
oss,oss,hi,ओसेती भाषा
oss,oss,hif,Ossetic bhasa
oss,oss,hr,osetski jezik
oss,oss,hsb,osetišćina
oss,oss,hu,oszét
oss,oss,hy,օսերեն
oss,oss,id,bahasa Ossetia
oss,oss,inh,хӀирий мотт
oss,oss,io,Osetiana linguo
oss,oss,is,Ossetíska
oss,oss,it,osseto
oss,oss,ja,オセット語
oss,oss,ka,ოსური ენა
oss,oss,kk,Осетин тілі
oss,oss,km,ភាសាអូសេទី
oss,oss,ko,오세트어
oss,oss,krc,Тегей тил
oss,oss,ku,Zimanê osetî
oss,oss,kv,Осет кыв
oss,oss,ky,Осетин тили
oss,oss,la,lingua Ossetica
oss,oss,lb,Osseetesch
oss,oss,lfn,osetin
oss,oss,lij,Lengua osseta
oss,oss,lt,osetinų kalba
oss,oss,lv,Osetīnu valoda
oss,oss,mg,Fiteny ôsetiana
oss,oss,mhr,Осетин йылме
oss,oss,mk,Осетиски јазик
oss,oss,ml,ഒസ്സെഷ്യൻ ഭാഷ
oss,oss,mt,Ossettiku
oss,oss,mzn,آسی
oss,oss,nan,Ossetia-gí
oss,oss,nb,ossetisk
oss,oss,nl,Ossetisch
oss,oss,nn,ossetisk
oss,oss,os,ирон æвзаг
oss,oss,pl,język osetyjski
oss,oss,pms,Lenga Osetin-a
oss,oss,pnb,اوسیشین
oss,oss,prg,osētiskan
oss,oss,ps,اسي ژبه
oss,oss,pt,Língua osseta
oss,oss,qu,Usit simi
oss,oss,ro,Limba osetă
oss,oss,ru,осетинский язык
oss,oss,rw,Icyosetiya
oss,oss,sah,Осетин тыла
oss,oss,sat,ᱳᱥᱮᱴᱤᱭᱟᱱ ᱯᱟᱹᱨᱥᱤ
oss,oss,scn,ossetu
oss,oss,sco,Ossetic leid
oss,oss,sh,Osetinski jezik
oss,oss,sk,osetčina
oss,oss,sl,osetščina
oss,oss,sr,осетински језик
oss,oss,sv,ossetiska
oss,oss,ta,ஒசேத்திய மொழி
oss,oss,tg,Забони осетӣ
oss,oss,th,ภาษาออสซีเชีย
oss,oss,tl,Wikang Osetyo
oss,oss,tly,Oseti zyvon
oss,oss,tr,Osetçe
oss,oss,tt,осетин теле
oss,oss,tt-cyrl,осетин теле
oss,oss,udm,Осетин кыл
oss,oss,uk,осетинська мова
oss,oss,ur,اوسیشیائی زبان
oss,oss,uz,Osetin tili
oss,oss,vec,oseto
oss,oss,vi,tiếng Ossetia
oss,oss,vo,Losetänapük
oss,oss,wuu,奥塞梯语
oss,oss,xmf,ოსური ნინა
oss,oss,yue,奧塞梯文
oss,oss,zh,奧塞梯語
oss,oss,zh-cn,奥塞梯语
oss,oss,zh-hans,奥塞梯语
oss,oss,zh-hant,奧塞提亞語
oss,oss,zh-hk,奧塞梯語
oss,oss,zh-tw,奧塞提亞語
ost,,de,Osatu
ost,,en,Osatu
ost,,en-gb,Osatu
ost,,es,osatu
ost,,fr,osatu
ost,,ig,Osatu
ost,,pms,Lenga Osatu
ost,,sw,Kiosatu
ost,,vi,Osatu
osu,,en,Southern One
osu,,en-gb,Southern One
osu,,fr,one du Sud
osu,,hr,Južni one jezik
osu,,pms,Lenga one meridional
osu,,sw,Kione-Kusini
osx,,ang,Eald Seaxisc
osx,,ast,Saxón antiguu
osx,,be,Старажытнасаксонская мова
osx,,bn,প্রাচীন স্যাক্সন ভাষা
osx,,cs,Stará saština
osx,,da,Gammelsaksisk
osx,,de,Altsächsisch
osx,,el,Παλαιά Σαξονική γλώσσα
osx,,en,Old Saxon
osx,,en-ca,Old Saxon
osx,,en-gb,Old Saxon
osx,,eo,malnovsaksa lingvo
osx,,es,sajón antiguo
osx,,fa,ساکسونی باستان
osx,,fi,muinaissaksi
osx,,fr,vieux saxon
osx,,frr,Ualsaksisk
osx,,fy,Aldsaksysk
osx,,he,סכסונית עתיקה
osx,,hr,Starosaksonski jezik
osx,,hu,ószász
osx,,id,bahasa Saksen Kuno
osx,,it,antico sassone
osx,,ja,古ザクセン語
osx,,ko,고대 작센어
osx,,kv,Важ улыс немеч кыв
osx,,la,lingua Saxonica antiqua
osx,,lmo,Lengua sassun
osx,,mk,Старосаксонски јазик
osx,,mnw,ဘာသာသာတ်သိုန်တြေံ
osx,,ms,Bahasa Saxon Kuno
osx,,nb,gammelsaksisk
osx,,nds,Ooldsassisch
osx,,nds-nl,Oldsaksisch
osx,,nl,Oudsaksisch
osx,,nn,gammalsaksisk
osx,,pl,język starosaksoński
osx,,pt,Saxão antigo
osx,,pt-br,Saxão antigo
osx,,ru,древнесаксонский язык
osx,,sco,Auld Saxon leid
osx,,sk,prasaxončina
osx,,sl,stara saščina
osx,,sq,Saksonishtja e vjetër
osx,,stq,Ooldsaksisk
osx,,sv,Fornsaxiska
osx,,tr,Eski Saksonca
osx,,uk,Старонижньонімецька мова
osx,,vec,antigo sàsone
osx,,zh,古薩克森語
osx,,zh-cn,古撒克逊语
osx,,zh-hans,古撒克逊语
osx,,zh-hant,古撒克遜語
ota,ota,ab,Османтәи аҭырқәа бызшәа
ota,ota,aeb-arab,التركي العثماني
ota,ota,af,Ottomaanse Turks
ota,ota,ar,العثمانية
ota,ota,arc,ܠܫܢܐ ܥܘܬܡܐܢܝܐ
ota,ota,ary,التركية لعتمانية
ota,ota,arz,عثمانلى
ota,ota,ast,turcu otomanu
ota,ota,az,Osmanlı dili
ota,ota,azb,عوثمانلی تورکجهسی
ota,ota,ba,ғосман теле
ota,ota,be,асманская мова
ota,ota,be-tarask,асманская мова
ota,ota,bg,Османски турски език
ota,ota,bn,উসমানীয় তুর্কি ভাষা
ota,ota,bs,osmanlijski turski jezik
ota,ota,ca,turc otomà
ota,ota,ce,хункаройн мотт
ota,ota,ckb,زمانی تورکیی عوسمانی
ota,ota,crh,Osmanlı tili
ota,ota,crh-latn,Osmanlı tili
ota,ota,cs,osmanská turečtina
ota,ota,cv,Осман чĕлхи
ota,ota,cy,Tyrceg Otomanaidd
ota,ota,da,osmannisk-tyrkisk
ota,ota,de,Osmanisch
ota,ota,diq,Usmanıcki
ota,ota,el,οθωμανικά Τουρκικά
ota,ota,en,Ottoman Turkish
ota,ota,en-ca,Ottoman Turkish
ota,ota,en-gb,Ottoman Turkish
ota,ota,eo,Osmanida turka lingvo
ota,ota,es,turco otomano
ota,ota,et,Osmanitürgi keel
ota,ota,eu,Otomandar turkiera
ota,ota,fa,زبان ترکی عثمانی
ota,ota,fi,osmaniturkki
ota,ota,fr,turc ottoman
ota,ota,ga,an Tuircis Otamánach
ota,ota,gag,Osmannı türk dili
ota,ota,gl,Lingua turca otomá
ota,ota,he,טורקית עות'מאנית
ota,ota,hif,Ottoman Turkish language
ota,ota,hr,Osmanski turski jezik
ota,ota,hu,oszmán-török
ota,ota,hy,օսմաներեն
ota,ota,hyw,Օսմաներէն
ota,ota,id,Turki Utsmaniyah
ota,ota,is,Ottoman Tyrkneska
ota,ota,it,turco ottomano
ota,ota,ja,オスマン語
ota,ota,jv,Basa Turki Osman
ota,ota,ka,ოსმალური ენა
ota,ota,kge,Bahasa Turki Utsmaniyah
ota,ota,kk,Османлы түрік тілі
ota,ota,ko,오스만 터키어
ota,ota,ku,zimanê osmanî
ota,ota,ku-latn,zimanê osmanî
ota,ota,kw,Turkek Ottoman
ota,ota,la,lingua Ottomanica
ota,ota,lad,Lingua turkana otomana
ota,ota,lb,Osmanesch
ota,ota,lt,turkų osmanų kalba
ota,ota,lv,Osmaņu turku valoda
ota,ota,mg,Fiteny tiorka ôtômana
ota,ota,min,Bahaso Turki Utsmaniyah
ota,ota,mk,Отомански турски јазик
ota,ota,mn,Осман хэл
ota,ota,mr,ओस्मानी तुर्की भाषा
ota,ota,ms,Bahasa Turki Uthmaniyyah
ota,ota,mt,Tork Ottoman
ota,ota,nb,osmantyrkisk
ota,ota,ne,अट्टोमन तुर्की भाषा
ota,ota,nl,Osmaans
ota,ota,nn,osmantyrkisk
ota,ota,nqo,ߏߕߏߡߊ߲ ߕߎߙߑߞߌ
ota,ota,os,осмайнаг æвзаг
ota,ota,ota,لسان عثمانى
ota,ota,pa,ਉਸਮਾਨੀ ਤੁਰਕੀ
ota,ota,pl,język osmański
ota,ota,pnb,عثمانی ترکی
ota,ota,prg,Osmaniskas turkiskan
ota,ota,ps,عثماني تورکي ژبه
ota,ota,pt,Língua turca otomana
ota,ota,pt-br,Língua turca otomana
ota,ota,ro,limba turcă otomană
ota,ota,ru,османский язык
ota,ota,sco,Ottoman Turkis leid
ota,ota,sh,Osmanski turski jezik
ota,ota,si,ඕටමන් තුර්කි භාෂාව
ota,ota,sk,osmanská turečtina
ota,ota,sl,osmanščina
ota,ota,so,Af-Turkigii Cusmaaniyiinta
ota,ota,sq,Osmanishtja
ota,ota,sr,отомански турски језик
ota,ota,sr-ec,отомански турски језик
ota,ota,sr-el,otomanski turski jezik
ota,ota,sv,osmanska
ota,ota,szl,Ottomańskŏ tureckŏ gŏdka
ota,ota,tg,забони туркии усмонӣ
ota,ota,th,ภาษาตุรกีออตโตมัน
ota,ota,tr,Osmanlıca
ota,ota,tt,Госманлы төрекчәсе
ota,ota,ug,ئوسمانلى تۈركچىسى
ota,ota,uk,османська мова
ota,ota,ur,عثمانی ترکی
ota,ota,uz,Usmonli turk tili
ota,ota,vec,turco otoman
ota,ota,vi,tiếng Thổ Nhĩ Kỳ Ottoman
ota,ota,wuu,奥斯曼土耳其语
ota,ota,yue,奧斯曼土耳其文
ota,ota,zh,奥斯曼土耳其语
ota,ota,zh-hant,鄂圖曼土耳其語
otb,,ar,لغة تبتية قديمة
otb,,bn,পুরানো তিব্বতী
otb,,bo,གནའ་བོའི་བོད་སྐད་
otb,,ca,tibetà antic
otb,,de,Alttibetisch
otb,,en,Old Tibetan
otb,,en-gb,Old Tibetan
otb,,eo,antikva tibeta lingvo
otb,,es,tibetano antiguo
otb,,fr,tibétain ancien
otb,,id,bahasa Tibet Kuno
otb,,it,lingua tibetana antica
otb,,ja,古チベット語
otb,,jv,Tibèt Kuna
otb,,nb,gammeltibetansk
otb,,ne,प्राचीन तिब्बती भाषा
otb,,ru,Старотибетский язык
otb,,sat,ᱢᱟᱨᱮ ᱛᱤᱵᱵᱚᱛᱤ
otb,,tr,Eski Tibetçe
otb,,zh,古藏語
otd,,bcl,Tataramon na Ot Danum
otd,,en,Ot Danum
otd,,en-gb,Ot Danum
otd,,fr,dohoi
otd,,id,Bahasa Ot Danum
otd,,ig,Asụsụ Ot Danum
otd,,ilo,Ot Danum
otd,,ms,Bahasa Ot Danum
otd,,pl,Język ot danum
otd,,pms,Lenga Dohoi
otd,,sw,Kiot-Danum
otd,,tl,Wikang Ot Danum
otd,,zh,奧圖·大能語
ote,,ast,Otomí del Valle del Mezquital
ote,,br,otomeg Mezquital
ote,,de,Mezquital-Otomi
ote,,en,Mezquital Otomi
ote,,en-gb,Mezquital Otomi
ote,,es,Otomí del Valle del Mezquital
ote,,fr,otomi de la vallée de Mezquital
ote,,hif,Mezquital Otomi
ote,,nl,Mezquital-Otomi
ote,,pms,"Lenga otomi, mezquital"
ote,,sl,mezquitalska otomščina
oti,,ast,Idioma oti
oti,,en,Oti
oti,,en-gb,Oti
oti,,es,Idioma oti
oti,,et,oti keel
oti,,fr,otí
oti,,frr,Oti
oti,,ha,Harshen Oti
oti,,pms,Lenga oti
oti,,pt,Língua otí
oti,,ru,оти
oti,,sq,Gjuha Oti
otk,,aeb-arab,التركي القديم
otk,,ar,التركية القديمة
otk,,az,Qədim türk dili
otk,,azb,قدیم تورک دیلی
otk,,bg,Старотюркски език
otk,,bn,প্রাচীন তুর্কীয় ভাষা
otk,,ckb,زمانی تورکیی کۆن
otk,,crh,Köktürk tili
otk,,cs,staroturečtina
otk,,de,Alttürkisch
otk,,el,παλαιά τουρκικά
otk,,en,Old Turkic
otk,,eo,antikva tjurka lingvo
otk,,es,turco antiguo
otk,,fa,زبان ترکی باستان
otk,,fi,muinaisuiguuri
otk,,fr,vieux turc
otk,,hi,पुरानी तुर्की भाषा
otk,,id,Bahasa Turkik Kuno
otk,,it,lingua turca antica
otk,,ja,古テュルク語
otk,,ka,ორხონ-ენისეის ძეგლთა ენა
otk,,kk,Көне түркілік тілі
otk,,ko,돌궐어
otk,,ku,tirkiya kevn
otk,,ky,Байыркы түрк тилдери
otk,,lt,senovės tiurkų kalba
otk,,mg,Fiteny tiorka taloha
otk,,mk,Старотурски јазик
otk,,nb,Gammeltyrkisk
otk,,ne,पुरातन तुर्की भाषा
otk,,nl,Gökturks
otk,,nn,Gammaltyrkisk
otk,,pl,język staroturecki
otk,,pnb,پرانی ترک بولی
otk,,ro,limba turcă veche
otk,,ru,орхоно-енисейский язык
otk,,sah,Орхон-Енисей тыла
otk,,sh,Staroturkijski jezik
otk,,sl,stara turščina
otk,,sv,fornturkiska
otk,,szl,Starŏtureckŏ gŏdka
otk,,tg,Забони туркии куҳан
otk,,th,ภาษาเตอร์กิกโบราณ
otk,,tr,Eski Türkçe
otk,,tt,Борынгы төрки әдәби тел
otk,,uk,старотюркські мови
otk,,ur,قدیم ترکی زبان
otk,,uz,Qadimgi turkiy
otk,,vec,turca antiga
otk,,vi,Tiếng Turk Cổ
otk,,zh,古突厥語
otl,,br,otomeg Tilapa
otl,,ca,otomí de Tilapa
otl,,en,Tilapa Otomi
otl,,en-gb,Tilapa Otomi
otl,,es,otomí de Tilapa
otl,,fr,otomi de Tilapa
otl,,pms,"Lenga otomi, tilapa"
otl,,ru,тилапанский отоми
otm,,br,otomeg Douaroù Uhel ar Reter
otm,,ca,otomí de la Sierra
otm,,en,Sierra Otomi
otm,,en-gb,Eastern Highland Otomi
otm,,es,Otomí mexiquense
otm,,fr,otomi de la Sierra
otm,,pms,"Lenga otomi, tilapa"
otm,,pt,Otomi Sierra
otm,,ru,Сьерра отоми
otn,,en,Tenango Otomi
otn,,en-gb,Tenango Otomi
otn,,fr,otomi de Tenango
otn,,pms,"Lenga otomi, tenango"
otq,,br,otomeg Querétaro
otq,,en,Querétaro Otomi
otq,,en-gb,Querétaro Otomi
otq,,es,Otomí queretano
otq,,fr,otomi de Querétaro
otq,,gl,Lingua otomí de Querétaro
otq,,pms,"Lenga otomi, querétaro"
otq,,sl,querétarska otomščina
otq,,sv,Querétaro otomi
otr,,br,otoroeg
otr,,de,Otoro
otr,,en,Otoro
otr,,en-gb,Otoro
otr,,fr,otoro
otr,,hr,Otoro jezik
otr,,mk,Утороски јазик
otr,,pms,Lenga Otoro
otr,,sw,Kiotoro
otr,,tl,Wikang Utoro
ots,,br,otomeg Estado de México
ots,,ca,otomí de San Felipe
ots,,en,Central Otomi
ots,,es,otomí del Estado de México
ots,,fr,otomi de l'État de Mexico
ots,,pms,"Lenga otomi, estado de México"
ots,,ru,Сан-фелипенский отоми
ott,,br,otomeg Temoaya
ott,,ca,otomí Temoaya
ott,,en,Temoaya Otomi
ott,,en-gb,Temoaya Otomi
ott,,es,Otomí de Temoaya
ott,,fr,otomi de Temoaya
ott,,pms,"Lenga otomi, temoaya"
ott,,pt,Otomi Temoaya
ott,,ru,Темоаянский отоми
otu,,en,Otuke
otu,,en-gb,Otuke
otu,,et,otuke keel
otu,,ig,Otuke
otu,,pms,Lenga otuke
otu,,ru,Отуке
otw,,ar,أوطاوا
otw,,ary,أوطاوا
otw,,br,odawaeg
otw,,ca,ottawa
otw,,de,Ottawa
otw,,en,Ottawa
otw,,en-gb,Ottawa
otw,,en-us,Ottawa
otw,,eo,otava lingvo
otw,,es,ottawa
otw,,fr,outaouais
otw,,gl,ottawa
otw,,ig,Ottawa
otw,,ja,オタワ語
otw,,oc,ottawa
otw,,pms,Lenga ottawa
otw,,pt,Língua ottawa
otw,,ru,Оттава
otw,,sl,otavščina
otw,,sv,Ottawa
otw,,tl,Wikaing Ottawa
otw,,zh,渥太華語
otx,,en,Texcatepec Otomi
otx,,en-gb,Texcatepec Otomi
otx,,et,Texcatepeci otomi keel
otx,,fr,otomi de Texcatepec
otx,,pms,"Lenga otomi, texcatepec"
oty,,ar,التملية القديمة
oty,,ast,antiguu tamil
oty,,bn,প্রাচীন তামিল ভাষা
oty,,ca,tàmil antic
oty,,cy,Hen Damil
oty,,de,Alttamilisch
oty,,en,Old Tamil
oty,,eo,antikva tamula lingvo
oty,,es,tamil antiguo
oty,,he,טמילית עתיקה
oty,,hi,प्राचीन तमिल
oty,,id,Bahasa Tamil Kuno
oty,,ja,古タミル語
oty,,ko,고대 타밀어
oty,,mg,Fiteny tamily taloha
oty,,ms,Bahasa Tamil Kuno
oty,,pl,język starotamilski
oty,,sl,stara tamilščina
oty,,ta,பழந்தமிழ்
oty,,tr,Eski Tamilce
oty,,tt,борынгы тамилча
oty,,zh,古泰米尔语
oty,,zh-hans,古泰米尔语
otz,,br,otomeg Ixtenco
otz,,ca,otomí Ixtenco
otz,,en,Ixtenco Otomi
otz,,en-gb,Ixtenco Otomi
otz,,es,otomí de Ixtenco
otz,,fr,otomi d'Ixtenco
otz,,pms,"Lenga otomi, ixtenco"
otz,,ru,Истенкский отоми
otz,,sv,Ixtenco otomi
oua,,ar,اللهجة الأمازيغية الورقلية
oua,,ary,تݣارݣرنت
oua,,br,tagargrenteg
oua,,ca,teggargrent
oua,,en,Wargli
oua,,es,Idioma ouargli
oua,,fi,ouargli
oua,,fr,tagargrent
oua,,hr,Tagargrent jezik
oua,,it,lingua teggargrent
oua,,ja,ワルグラ語
oua,,kab,Teggargrent
oua,,oc,Teggargrent
oua,,pms,Lenga Tagargrent
oua,,ru,Уаргла (язык)
oua,,sh,Tagargrent jezik
oua,,sk,ouargčina
oua,,sl,tagargrentščina
oua,,tl,Wikang Wargli
oua,,tt,уаргла теле
oua,,vec,teggargrent
oub,,en,Glio-Ubi
oub,,ig,Glio-Ubi
oub,,ja,ウビ語
oub,,ms,Bahasa Ubi-Glio
oub,,pms,Lenga Glio-Oubi
oub,,sw,Kiglio-Oubi
oub,,tl,Wikang Glio-Ubi
